ensembl_gene_id,shCon,shMLL1,shNRF2,shUTX
ENSG00000049130,2.987254955,2.952615077,3.580764976,3.543785904
ENSG00000049192,5.291510929,5.087879287,5.55337507,5.470064514
ENSG00000049239,0.650210595,0.506155561,0.67459429,0.344290701
ENSG00000049246,1.43301641,1.698840489,1.4585173,1.951487479
ENSG00000049247,-2.680284941,-2.680284941,-1.736849044,-2.680284941
ENSG00000049323,-1.749770001,-1.753980055,-2.680284941,-2.680284941
ENSG00000049541,-1.749770001,-1.753980055,-1.171245043,-2.680284941
ENSG00000049618,2.538428299,3.474156141,3.527707883,3.756831638
ENSG00000049656,9.492124036,8.921619743,9.310868502,9.477741963
ENSG00000049860,5.233073547,5.582452605,6.129338078,5.854825135
ENSG00000049883,2.880545071,3.399301664,3.877881414,3.976843552
ENSG00000050165,6.622457906,6.898165463,6.820980242,6.749672637
ENSG00000050327,-0.47119825,-0.001668967,-0.765985083,0.116285753
ENSG00000050393,7.346030438,7.88269727,7.661744664,8.111102306
ENSG00000050405,1.186558019,1.424659038,1.794239672,0.344290701
ENSG00000050426,-1.749770001,-1.753980055,-1.736849044,-2.680284941
ENSG00000050438,7.823880344,7.785007251,7.83188816,7.9526118
ENSG00000050555,9.374783974,9.359450108,9.374542438,9.148929232
ENSG00000050748,4.637510492,4.805783089,4.751815305,4.807041341
ENSG00000050767,-2.680284941,-2.680284941,-1.736849044,-2.680284941
ENSG00000050820,7.164639764,7.436443271,6.913505701,6.857504475
ENSG00000051009,2.13624744,1.265176444,1.794239672,1.008537644
ENSG00000051108,-2.680284941,-2.680284941,-2.680284941,-2.680284941
ENSG00000051180,0.363698052,0.188168011,0.913933208,0.116285753
ENSG00000051341,6.966931068,6.668423055,6.798758379,6.953520074
ENSG00000051382,1.576659525,0.881020181,1.669162374,-0.923625457
ENSG00000051523,6.256989791,6.89135314,6.940821127,6.993991591
ENSG00000051596,0.995240859,0.642223487,1.963610099,0.344290701
ENSG00000051620,10.79160492,10.50446028,10.9661498,10.91706713
ENSG00000051825,2.351307245,1.63502399,2.066397528,2.019103039
ENSG00000052126,-0.47119825,-0.220325737,-0.190866838,-0.923625457
ENSG00000052344,6.322151025,6.277170293,6.391836511,6.412009361
ENSG00000052749,9.196507506,9.2999278,9.029270176,9.429244609
ENSG00000052841,4.444986897,4.910569275,5.04400681,5.191044283
ENSG00000052850,2.181900657,2.529795801,2.252309682,2.019103039
ENSG00000053108,8.395854292,8.674719204,8.517775473,8.964001238
ENSG00000053254,0.514055174,0.98706569,1.963610099,2.261729738
ENSG00000053501,2.824076509,2.03183016,2.208029079,2.886328815
ENSG00000053524,2.089102212,1.759953289,2.907027347,2.019103039
ENSG00000053747,6.915495824,6.799735047,6.937434848,7.145397891
ENSG00000053900,6.521754502,6.449384078,6.313020469,6.485563294
ENSG00000054118,2.181900657,2.529795801,2.761421936,2.956992917
ENSG00000054148,-2.680284941,-2.680284941,-2.680284941,-2.680284941
ENSG00000054267,-2.680284941,-2.680284941,-2.680284941,-2.680284941
ENSG00000054282,3.892899317,4.754150189,4.303187358,4.623712739
ENSG00000054356,-2.680284941,-2.680284941,-2.680284941,-2.680284941
ENSG00000054392,2.089102212,3.125124705,3.088956885,3.924905473
ENSG00000054523,6.087432615,6.063509749,6.468916313,6.90071983
ENSG00000054598,8.116148959,7.979820262,8.096884345,8.291977485
ENSG00000054611,4.755440914,4.359273946,5.33399048,5.060735243
ENSG00000054654,5.653382257,5.963132009,6.046890462,5.840878786
ENSG00000054690,4.829024788,5.04555263,5.158959139,5.138805039
ENSG00000054938,3.571327399,4.612217115,4.375037659,4.601826881
ENSG00000054965,-1.749770001,-1.194443566,-0.449955477,-0.154643054
ENSG00000054967,5.275806763,5.84822604,5.972738253,5.7837048
ENSG00000055044,1.883416486,2.302192112,3.039275219,3.024356861
ENSG00000055118,-2.680284941,-2.680284941,-2.680284941,-2.680284941
ENSG00000055130,2.67240549,3.492278272,3.206154913,2.73368438
ENSG00000055208,3.445958386,2.952615077,3.335277174,3.448900965
ENSG00000055332,2.181900657,3.193177618,3.527707883,2.886328815
ENSG00000055483,2.934886397,3.73989122,3.760145114,4.091220747
ENSG00000055609,3.733409383,4.076576608,3.90587315,4.22609333
ENSG00000055732,3.554070861,3.73989122,3.834848367,3.320783579
ENSG00000055813,-2.680284941,-0.478146429,-2.680284941,-1.549634774
ENSG00000055917,4.587499824,4.731443298,4.631241621,3.566563146
ENSG00000055957,3.822581231,4.359273946,4.249582603,4.197192407
ENSG00000056050,-2.680284941,-2.680284941,-2.680284941,-2.680284941
ENSG00000056097,9.260742046,9.459847118,9.785969274,9.702608525
ENSG00000056487,4.307580551,4.224838576,4.953030032,4.63453241
ENSG00000056972,1.937651769,1.981399858,2.01591903,2.650844827
ENSG00000057019,-2.680284941,-2.680284941,-2.680284941,-1.549634774
ENSG00000057252,4.416624403,4.500264503,4.855927792,5.084602943
ENSG00000057294,7.127206341,7.148654338,7.273168484,7.244070833
ENSG00000057608,3.427124915,4.544357221,5.318454277,5.656777331
ENSG00000057935,-1.749770001,1.085847204,-0.449955477,0.116285753
ENSG00000058063,-0.47119825,0.766556945,0.387495308,1.008537644
ENSG00000058085,2.351307245,2.17333514,2.633335262,2.607570213
ENSG00000058262,5.825060058,5.711816359,5.862787239,5.563611541
ENSG00000058272,1.186558019,-0.220325737,0.538174699,1.360998452
ENSG00000058404,5.693337174,5.858741085,5.49928175,5.773951573
ENSG00000058453,5.747477873,5.906822708,6.043744478,5.511739603
ENSG00000058600,6.681260217,6.762887801,6.741658452,6.739685795
ENSG00000058668,5.681466455,4.500264503,6.046890462,4.655931322
ENSG00000058804,-0.47119825,0.766556945,-0.765985083,-0.154643054
ENSG00000058866,6.858649024,6.999839172,6.998829509,7.135910694
ENSG00000059122,5.806962966,5.328785978,5.739877588,4.475133391
ENSG00000059145,9.158832526,9.19110969,8.940715464,9.066434906
ENSG00000059377,-0.47119825,1.085847204,1.733056076,1.461641126
ENSG00000059378,4.959268495,5.776096209,5.33399048,5.433359062
ENSG00000059573,-2.680284941,-2.680284941,-1.736849044,-0.488494342
ENSG00000059588,0.005820428,0.188168011,-2.680284941,-0.488494342
ENSG00000059758,7.30277575,7.253312092,7.045187287,7.14917537
ENSG00000059769,6.460556931,6.709667571,6.459503562,6.680879858
ENSG00000060138,-1.749770001,-1.194443566,-2.680284941,-2.680284941
ENSG00000060140,-2.680284941,-2.680284941,-2.680284941,-2.680284941
ENSG00000060237,2.13624744,2.899285086,3.039275219,2.991068032
ENSG00000060558,8.544153503,8.399644327,8.276466734,7.876040075
ENSG00000060566,-1.188733326,-1.194443566,-1.171245043,-1.549634774
ENSG00000060642,10.03755941,9.950763409,9.98360438,9.795921943
ENSG00000060656,2.181900657,2.598327991,3.088956885,3.320783579
ENSG00000060749,7.147483407,7.75530031,8.246678674,8.238903756
ENSG00000061273,-2.680284941,-2.680284941,-2.680284941,-2.680284941
ENSG00000061492,1.094068462,-0.220325737,-1.736849044,0.344290701
ENSG00000061794,-1.749770001,-1.753980055,-2.680284941,-2.680284941
ENSG00000061938,0.514055174,-0.792289112,0.387495308,-1.549634774
ENSG00000062038,2.704042166,2.382116755,2.666438727,2.316507014
ENSG00000062282,-1.749770001,-1.753980055,-2.680284941,-2.680284941
ENSG00000062485,-2.680284941,-2.680284941,-1.736849044,-2.680284941
ENSG00000062524,-2.680284941,-2.680284941,-1.736849044,-2.680284941
ENSG00000062598,3.605233319,5.111519837,4.99923543,5.427149656
ENSG00000062716,-1.749770001,-1.753980055,-1.171245043,-1.549634774
ENSG00000062725,5.68939111,5.704062221,5.423850065,5.646123822
ENSG00000062822,6.485803438,6.470105844,6.399240237,6.529700189
ENSG00000063015,4.717191963,4.776505223,4.517916921,3.675348546
ENSG00000063046,-2.680284941,-2.680284941,-2.680284941,-2.680284941
ENSG00000063127,3.571327399,3.938004414,3.849335807,3.373403499
ENSG00000063169,7.32837646,7.376726015,7.130697815,7.316406647
ENSG00000063176,6.476673926,5.950079123,6.06872233,5.944506761
ENSG00000063177,5.878027887,5.333819624,5.08743051,5.290169148
ENSG00000063180,4.677901269,4.30903947,4.385015995,4.623712739
ENSG00000063244,-0.785809199,-0.220325737,0.028700556,-0.488494342
ENSG00000063245,3.223889649,3.004043771,3.472624796,1.951487479
ENSG00000063322,6.72046077,6.552299935,6.428480942,6.311089711
ENSG00000063761,9.317132459,9.463583473,9.265002374,9.35881335
ENSG00000063854,9.248054833,9.250875289,8.797241371,9.040737862
ENSG00000063978,6.535008492,6.92175842,7.046759564,7.362691071
ENSG00000064012,0.363698052,0.642223487,0.028700556,0.714310345
ENSG00000064042,4.669913072,4.398238952,4.812224804,4.557033221
ENSG00000064102,-2.680284941,-2.680284941,-1.736849044,-2.680284941
ENSG00000064218,-2.680284941,-2.680284941,-2.680284941,-2.680284941
ENSG00000064270,0.195827878,-0.478146429,1.020192133,1.135834808
ENSG00000064393,-2.680284941,-2.680284941,-2.680284941,-2.680284941
ENSG00000064419,-1.188733326,-1.194443566,-0.765985083,-1.549634774
ENSG00000064489,-2.680284941,-2.680284941,-2.680284941,-2.680284941
ENSG00000064545,5.595518557,5.8162131,5.651705853,5.739286477
ENSG00000064547,2.765307357,3.23682583,2.934464546,2.261729738
ENSG00000064607,6.853368315,6.796092385,6.802485874,6.603144173
ENSG00000064651,-2.680284941,-2.680284941,-2.680284941,-2.680284941
ENSG00000064652,-2.680284941,-2.680284941,-2.680284941,-2.680284941
ENSG00000064666,10.64599273,10.70145657,10.51717308,10.59941973
ENSG00000064687,6.494875541,6.387793018,6.783751338,5.773951573
ENSG00000064692,-2.680284941,-2.680284941,-1.736849044,-1.549634774
ENSG00000064763,-1.188733326,0.642223487,0.028700556,0.541130891
ENSG00000064835,5.435105385,5.481741468,5.566587329,5.323982704
ENSG00000064932,8.419273194,8.466482709,8.320676406,8.685099991
ENSG00000064933,-2.680284941,-2.680284941,-1.736849044,-0.154643054
ENSG00000064961,7.892421308,7.701794175,7.622218674,7.201047102
ENSG00000064989,0.005820428,-0.478146429,1.298793343,1.008537644
ENSG00000064999,5.416128762,5.535162484,5.39944528,5.505859219
ENSG00000065000,9.870302123,9.859470083,9.80188474,9.837485297
ENSG00000065029,5.160813604,5.343834533,5.238159944,4.240329542
ENSG00000065054,8.262105548,8.320711722,8.144653067,8.181037789
ENSG00000065057,4.829024788,4.68492838,4.260464078,4.623712739
ENSG00000065060,4.843301678,4.841564166,5.292182925,5.464011425
ENSG00000065150,3.654643366,3.629600691,4.063294975,3.815059181
ENSG00000065183,3.427124915,3.125124705,3.99977648,3.736888241
ENSG00000065268,8.620743597,8.664267049,8.397238866,8.143656321
ENSG00000065328,5.888392025,5.240412252,5.755345542,5.138805039
ENSG00000065361,1.43301641,0.766556945,1.211770121,0.868911725
ENSG00000065413,3.733409383,3.474156141,3.648602533,2.849654963
ENSG00000065427,6.93562435,7.297782261,7.178812359,6.857504475
ENSG00000065457,6.8012995,6.628015047,6.5487591,6.575337182
ENSG00000065491,-0.785809199,-2.680284941,-0.190866838,-0.923625457
ENSG00000065526,0.774617096,1.265176444,0.799221271,0.116285753
ENSG00000065534,5.160813604,5.282674929,5.286870755,4.943813756
ENSG00000065600,-2.680284941,-2.680284941,-2.680284941,-2.680284941
ENSG00000065609,-1.749770001,-1.194443566,-1.736849044,-0.488494342
ENSG00000065613,3.501027101,4.578686121,4.891362121,4.463044436
ENSG00000065615,6.997572829,6.699953863,6.508249205,6.947024759
ENSG00000065618,0.195827878,0.188168011,-0.449955477,-0.923625457
ENSG00000065621,2.181900657,2.342707836,2.633335262,2.145510888
ENSG00000065665,7.506019589,7.673285579,7.619051588,7.649432282
ENSG00000065717,2.824076509,1.424659038,2.761421936,1.727255234
ENSG00000065809,4.061139861,4.34936601,4.688765332,4.426157634
ENSG00000065882,2.181900657,3.399301664,2.162346219,2.019103039
ENSG00000065883,1.768417283,1.424659038,1.532202963,1.461641126
ENSG00000065911,1.506624973,1.498242034,1.794239672,1.805935849
ENSG00000065989,7.402560757,7.308049586,7.161501253,6.670403497
ENSG00000066044,6.283408493,6.0015967,6.021528385,5.798212115
ENSG00000066056,5.332571701,5.051675856,5.364569798,5.370028538
ENSG00000066084,0.774617096,0.98706569,0.387495308,1.135834808
ENSG00000066117,-2.680284941,-2.680284941,-2.680284941,-2.680284941
ENSG00000066135,-0.21306264,0.188168011,-0.449955477,0.116285753
ENSG00000066136,7.196963211,7.436443271,7.674004879,7.809568352
ENSG00000066185,-2.680284941,-2.680284941,-2.680284941,-2.680284941
ENSG00000066230,4.885303724,4.746620866,4.848735279,5.529238297
ENSG00000066248,4.132631764,4.52688151,4.863084625,4.3625031
ENSG00000066279,6.649114341,7.020278506,7.858093687,7.542911002
ENSG00000066382,1.186558019,-2.680284941,0.799221271,-0.488494342
ENSG00000066405,-1.749770001,-1.753980055,0.028700556,-0.488494342
ENSG00000066468,8.226466758,8.470487638,8.218356894,8.698051588
ENSG00000066629,-0.47119825,-0.220325737,1.020192133,-0.488494342
ENSG00000066651,3.654643366,3.897781937,4.848735279,4.336233498
ENSG00000066654,-0.21306264,-0.478146429,-0.449955477,0.116285753
ENSG00000066697,1.883416486,2.302192112,2.01591903,2.145510888
ENSG00000066735,7.363470995,7.436443271,7.243311535,7.461701672
ENSG00000066777,1.094068462,1.424659038,0.67459429,1.644034816
ENSG00000066827,2.181900657,2.786319739,2.4927588,3.293735959
ENSG00000066923,3.865181994,3.769913858,3.598025747,2.562957301
ENSG00000066926,3.851121049,4.267553219,4.986184197,4.687446082
ENSG00000066933,4.085366273,4.08853827,4.712733133,4.438558322
ENSG00000067064,0.195827878,0.506155561,0.913933208,1.461641126
ENSG00000067066,-2.680284941,-0.478146429,-2.680284941,-2.680284941
ENSG00000067113,-1.749770001,-1.753980055,-2.680284941,-2.680284941
ENSG00000067141,5.270533822,5.753734788,5.855628928,5.65146041
ENSG00000067167,-2.680284941,-2.680284941,-1.171245043,-2.680284941
ENSG00000067177,-2.680284941,-2.680284941,-2.680284941,-2.680284941
ENSG00000067182,7.791113245,7.570420832,7.955055046,7.515370643
ENSG00000067208,0.995240859,2.899285086,1.963610099,2.812024476
ENSG00000067221,3.201898197,3.693652279,3.729145988,3.716665284
ENSG00000067225,1.094068462,2.457845069,3.088956885,2.73368438
ENSG00000067248,4.985251553,6.014193695,6.126367021,6.759590822
ENSG00000067369,5.884945578,6.433058827,6.246165491,5.904838379
ENSG00000067560,4.073303919,4.48224304,4.664392613,4.534103817
ENSG00000067596,2.269089067,2.342707836,2.01591903,1.555718459
ENSG00000067606,4.755440914,4.535645827,4.751815305,4.413649431
ENSG00000067704,2.502895473,1.347120368,2.761421936,2.145510888
ENSG00000067715,-2.680284941,-2.680284941,-2.680284941,-2.680284941
ENSG00000067829,0.514055174,0.35590515,0.219223228,2.812024476
ENSG00000067836,4.661880398,4.84861511,4.680686756,4.655931322
ENSG00000067840,-2.680284941,-2.680284941,-2.680284941,-2.680284941
ENSG00000067842,11.2753511,11.02177458,11.02097034,11.41896294
ENSG00000067900,6.51061573,6.303067014,6.473599759,6.341123261
ENSG00000067955,5.490582036,5.851739577,6.05628746,6.165755548
ENSG00000067992,3.369102829,2.598327991,3.56329519,1.805935849
ENSG00000068001,-1.749770001,-1.753980055,-2.680284941,-2.680284941
ENSG00000068024,5.978463859,5.876097625,6.173184965,5.845542565
ENSG00000068028,4.755440914,4.813010651,4.40476798,4.254426645
ENSG00000068078,6.078408293,5.578216988,6.995576837,5.317283097
ENSG00000068079,4.50907498,5.715677855,5.659947885,5.376488166
ENSG00000068097,4.946099348,5.913562544,6.320838797,6.108700638
ENSG00000068305,4.426140656,4.246353976,4.364989827,4.282214218
ENSG00000068308,5.657427912,6.017325832,5.979339729,5.677851204
ENSG00000068323,9.688265222,9.755691425,9.571988806,9.558077924
ENSG00000068354,5.010774921,5.343834533,5.522067617,5.227232857
ENSG00000068366,-2.680284941,-2.680284941,-2.680284941,-1.549634774
ENSG00000068400,5.888392025,5.727200714,5.778240898,5.402041277
ENSG00000068438,-2.680284941,-2.680284941,-2.680284941,-2.680284941
ENSG00000068489,2.089102212,1.929142681,2.066397528,1.644034816
ENSG00000068615,5.535236731,5.757485843,5.952750623,5.891369443
ENSG00000068654,1.35544935,-0.001668967,0.538174699,0.344290701
ENSG00000068724,-0.785809199,-0.792289112,-1.171245043,-1.549634774
ENSG00000068745,4.836180893,4.739052041,4.804810508,4.388302908
ENSG00000068831,-2.680284941,-2.680284941,-2.680284941,-2.680284941
ENSG00000068878,4.52687485,4.339389558,4.271264093,4.240329542
ENSG00000068885,-1.749770001,-1.753980055,-1.736849044,-1.549634774
ENSG00000068903,4.085366273,4.224838576,3.834848367,3.209410607
ENSG00000068976,-2.680284941,-0.792289112,-2.680284941,-2.680284941
ENSG00000068985,-2.680284941,-2.680284941,-1.736849044,-2.680284941
ENSG00000069188,4.317841306,4.653063794,4.639601057,4.413649431
ENSG00000069248,4.595956254,4.963491296,5.49468107,5.389321296
ENSG00000069275,2.606971575,1.818582202,2.761421936,1.951487479
ENSG00000069329,3.308649082,4.0400848,3.820213968,3.756831638
ENSG00000069345,6.733933138,6.229351511,6.409053136,6.931754323
ENSG00000069424,3.518925928,3.629600691,4.39492579,3.632813582
ENSG00000069431,8.233936235,8.386381457,8.237070203,8.519870473
ENSG00000069482,-1.188733326,-0.792289112,-0.449955477,-1.549634774
ENSG00000069667,10.22998369,10.38754202,10.01064331,10.45544468
ENSG00000069696,2.089102212,1.265176444,1.909332976,1.008537644
ENSG00000069764,4.755440914,5.051675856,5.176300593,4.926309422
ENSG00000069812,-2.680284941,-0.478146429,-1.736849044,-2.680284941
ENSG00000069849,4.358169764,4.169602971,4.012705876,4.52250099
ENSG00000069869,-2.680284941,-2.680284941,-2.680284941,-1.549634774
ENSG00000069956,1.35544935,1.759953289,2.730450528,1.805935849
ENSG00000069966,6.063241169,6.543636513,7.040460148,6.949193114
ENSG00000069974,-2.680284941,-2.680284941,-2.680284941,-2.680284941
ENSG00000070010,8.335903411,7.892964932,8.078555272,8.026350769
ENSG00000070019,3.638360653,4.34936601,4.443478729,4.557033221
ENSG00000070031,-1.749770001,-1.194443566,-2.680284941,-1.549634774
ENSG00000070047,8.838607201,9.316550696,9.004807503,9.084302307
ENSG00000070081,6.832050036,6.521747581,6.270591701,5.868637956
ENSG00000070182,1.35544935,0.35590515,0.028700556,1.555718459
ENSG00000070193,-2.680284941,-2.680284941,-2.680284941,0.116285753
ENSG00000070366,7.310503776,7.907386822,7.689185069,8.023266638
ENSG00000070371,1.989921838,2.420477736,2.208029079,0.714310345
ENSG00000070388,-1.188733326,0.506155561,-0.449955477,-2.680284941
