ensembl_gene_id,SYMBOL,logFC,logCPM,PValue,FDR,ROS hallmark
ENSG00000137177,KIF13A,-0.150015882,7.441938355,0.021834752,0.058129195,
ENSG00000187950,OVCH1,-0.150143278,5.060964803,0.258122793,0.399825067,
ENSG00000106993,CDC37L1,-0.150253253,5.920471072,0.109169495,0.222721466,
ENSG00000127328,RAB3IP,-0.150366441,5.98862352,0.088364644,0.190104659,
ENSG00000165895,ARHGAP42,-0.150395313,3.19994925,0.56618538,0.75571852,
ENSG00000186567,CEACAM19,-0.150784106,4.655443999,0.249849927,0.388291466,
ENSG00000143314,MRPL24,-0.150835086,6.759064809,0.038108494,0.090448405,
ENSG00000070081,NUCB2,-0.151054927,6.353468147,0.025041183,0.065705524,
ENSG00000100813,ACIN1,-0.151192175,7.32563703,0.01437912,0.041600633,
ENSG00000085063,CD59,-0.151703217,7.540818675,0.025779502,0.06733275,
ENSG00000173083,HPSE,-0.151926838,8.823993654,0.028549292,0.073057705,
ENSG00000275074,NUDT18,-0.152240988,6.316687724,0.072652384,0.161217781,
ENSG00000157881,PANK4,-0.152346552,6.801023265,0.02479481,0.065143067,
ENSG00000175189,INHBC,-0.152375698,7.453587667,0.024990837,0.065615727,
ENSG00000259330,INAFM2,-0.152488004,6.083191005,0.070659529,0.158087263,
ENSG00000215045,GRID2IP,-0.15257215,9.959278641,0.027383294,0.070280143,
ENSG00000197978,GOLGA6L9,-0.152815744,5.265240755,0.173428,0.284632673,
ENSG00000186350,RXRA,-0.152983959,7.999415812,0.025651485,0.067249084,
ENSG00000136682,CBWD2,-0.153771505,7.125597103,0.013489506,0.039203376,
ENSG00000149187,CELF1,-0.154080029,5.33658988,0.206224766,0.328479865,
ENSG00000170291,ELP5,-0.154080029,4.319899889,0.206224766,0.328479865,
ENSG00000111328,CDK2AP1,-0.154321432,3.161947363,0.52134598,0.706999119,
ENSG00000100056,ESS2,-0.154402526,4.682323384,0.268654035,0.413566651,
ENSG00000093010,COMT,-0.154552478,5.164860718,0.199839915,0.318934055,
ENSG00000072274,TFRC,-0.155002013,5.869703689,0.111750406,0.222721466,
ENSG00000213923,CSNK1E,-0.155003772,5.524253763,0.146401627,0.254218579,
ENSG00000084764,MAPRE3,-0.155505896,6.571194692,0.028860595,0.073761566,
ENSG00000178149,DALRD3,-0.155728569,6.378947752,0.046493675,0.108019272,
ENSG00000135930,EIF4E2,-0.156140425,10.92539126,0.021866568,0.058201205,
ENSG00000071539,TRIP13,-0.156445214,8.629718568,0.019534149,0.054876307,
ENSG00000176890,TYMS,-0.156704525,6.81604484,0.017766677,0.050468441,
ENSG00000164889,SLC4A2,-0.15680548,7.261691974,0.017334578,0.049307313,
ENSG00000111581,NUP107,-0.157397982,4.09187689,0.320330727,0.484684329,
ENSG00000003989,SLC7A2,-0.157443754,4.461845947,0.223592681,0.353194856,
ENSG00000161031,PGLYRP2,-0.157443754,4.928830377,0.223592681,0.353194856,
ENSG00000175768,TOMM5,-0.157488894,7.057549532,0.021028197,0.057663411,
ENSG00000067992,PDK3,-0.157542451,2.86883794,0.478071553,0.668511693,
ENSG00000002822,MAD1L1,-0.157991966,0.298432559,0.920764335,0.984779367,
ENSG00000004660,CAMKK1,-0.157991966,-1.283964803,0.920764335,0.984779367,
ENSG00000004948,CALCR,-0.157991966,-1.035752783,0.920764335,0.984779367,
ENSG00000005889,ZFX,-0.157991966,-0.315754292,0.920764335,0.984779367,
ENSG00000014164,ZC3H3,-0.157991966,-0.28290469,0.920764335,0.984779367,
ENSG00000026751,SLAMF7,-0.157991966,-1.286616705,0.920764335,0.984779367,
ENSG00000037965,HOXC8,-0.157991966,-0.917881509,0.920764335,0.984779367,
ENSG00000043355,ZIC2,-0.157991966,-1.155477354,0.920764335,0.984779367,
ENSG00000058673,ZC3H11A,-0.157991966,-1.35812093,0.920764335,0.984779367,
ENSG00000061794,MRPS35,-0.157991966,-1.43373604,0.920764335,0.984779367,
ENSG00000064199,SPA17,-0.157991966,-1.091595878,0.920764335,0.984779367,
ENSG00000065609,SNAP91,-0.157991966,-0.673094436,0.920764335,0.984779367,
ENSG00000068885,IFT80,-0.157991966,-0.921581959,0.920764335,0.984779367,
ENSG00000070476,ZXDC,-0.157991966,-1.154575557,0.920764335,0.984779367,
ENSG00000073067,CYP2W1,-0.157991966,-0.769578242,0.920764335,0.984779367,
ENSG00000078114,NEBL,-0.157991966,-1.51100038,0.920764335,0.984779367,
ENSG00000078124,ACER3,-0.157991966,-1.43373604,0.920764335,0.984779367,
ENSG00000083307,GRHL2,-0.157991966,-0.391681029,0.920764335,0.984779367,
ENSG00000085274,MYNN,-0.157991966,-1.094335836,0.920764335,0.984779367,
ENSG00000086848,ALG9,-0.157991966,-1.153648913,0.920764335,0.984779367,
ENSG00000090013,BLVRB,-0.157991966,-1.220422715,0.920764335,0.984779367,
ENSG00000094755,GABRP,-0.157991966,-1.289636154,0.920764335,0.984779367,
ENSG00000100558,PLEK2,-0.157991966,-1.51100038,0.920764335,0.984779367,
ENSG00000100902,PSMA6,-0.157991966,-0.979723018,0.920764335,0.984779367,
ENSG00000101343,CRNKL1,-0.157991966,-1.034090219,0.920764335,0.984779367,
ENSG00000102032,RENBP,-0.157991966,-1.43367865,0.920764335,0.984779367,
ENSG00000102174,PHEX,-0.157991966,-1.358782742,0.920764335,0.984779367,
ENSG00000102226,USP11,-0.157991966,-1.432318625,0.920764335,0.984779367,
ENSG00000102753,KPNA3,-0.157991966,-0.977103725,0.920764335,0.984779367,
ENSG00000103496,STX4,-0.157991966,-1.287962475,0.920764335,0.984779367,
ENSG00000104205,SGK3,-0.157991966,-1.51100038,0.920764335,0.984779367,
ENSG00000105339,DENND3,-0.157991966,-1.0916187,0.920764335,0.984779367,
ENSG00000105851,PIK3CG,-0.157991966,-0.81992892,0.920764335,0.984779367,
ENSG00000106028,SSBP1,-0.157991966,-1.154777632,0.920764335,0.984779367,
ENSG00000106077,ABHD11,-0.157991966,-1.359056476,0.920764335,0.984779367,
ENSG00000106665,CLIP2,-0.157991966,-1.220026272,0.920764335,0.984779367,
ENSG00000107317,PTGDS,-0.157991966,-1.356767394,0.920764335,0.984779367,
ENSG00000107897,ACBD5,-0.157991966,-0.820486324,0.920764335,0.984779367,
ENSG00000108342,CSF3,-0.157991966,-1.283964803,0.920764335,0.984779367,
ENSG00000109775,UFSP2,-0.157991966,-1.51100038,0.920764335,0.984779367,
ENSG00000110700,RPS13,-0.157991966,-1.357886868,0.920764335,0.984779367,
ENSG00000110721,CHKA,-0.157991966,-0.819422234,0.920764335,0.984779367,
ENSG00000111653,ING4,-0.157991966,-1.2882349,0.920764335,0.984779367,
ENSG00000111790,FGFR1OP2,-0.157991966,-1.43373604,0.920764335,0.984779367,
ENSG00000113273,ARSB,-0.157991966,-1.219946789,0.920764335,0.984779367,
ENSG00000113905,HRG,-0.157991966,-1.032772806,0.920764335,0.984779367,
ENSG00000114054,PCCB,-0.157991966,-1.089919518,0.920764335,0.984779367,
ENSG00000115415,STAT1,-0.157991966,-1.43373604,0.920764335,0.984779367,
ENSG00000116285,ERRFI1,-0.157991966,-0.675686665,0.920764335,0.984779367,
ENSG00000116353,MECR,-0.157991966,-0.867221442,0.920764335,0.984779367,
ENSG00000117479,SLC19A2,-0.157991966,-1.093920023,0.920764335,0.984779367,
ENSG00000117597,UTP25,-0.157991966,-1.092067897,0.920764335,0.984779367,
ENSG00000119048,UBE2B,-0.157991966,-0.819649169,0.920764335,0.984779367,
ENSG00000119862,LGALSL,-0.157991966,-1.216862501,0.920764335,0.984779367,
ENSG00000119899,SLC17A5,-0.157991966,-0.674397165,0.920764335,0.984779367,
ENSG00000120160,EQTN,-0.157991966,-1.221070042,0.920764335,0.984779367,
ENSG00000120279,MYCT1,-0.157991966,-1.156998963,0.920764335,0.984779367,
ENSG00000120833,SOCS2,-0.157991966,-1.036990815,0.920764335,0.984779367,
ENSG00000121022,COPS5,-0.157991966,-1.431436031,0.920764335,0.984779367,
ENSG00000121390,PSPC1,-0.157991966,-1.220455929,0.920764335,0.984779367,
ENSG00000123268,ATF1,-0.157991966,-0.976924191,0.920764335,0.984779367,
ENSG00000123838,C4BPA,-0.157991966,-1.220413559,0.920764335,0.984779367,
ENSG00000124813,RUNX2,-0.157991966,-0.819037509,0.920764335,0.984779367,
ENSG00000125551,PLGLB2,-0.157991966,-1.040822977,0.920764335,0.984779367,
ENSG00000126698,DNAJC8,-0.157991966,-0.396999692,0.920764335,0.984779367,
ENSG00000127980,PEX1,-0.157991966,-1.360408327,0.920764335,0.984779367,
ENSG00000129244,ATP1B2,-0.157991966,-1.28640078,0.920764335,0.984779367,
ENSG00000130347,RTN4IP1,-0.157991966,-1.358782742,0.920764335,0.984779367,
ENSG00000130770,ATP5IF1,-0.157991966,-0.824086498,0.920764335,0.984779367,
ENSG00000131149,GSE1,-0.157991966,-1.096107388,0.920764335,0.984779367,
ENSG00000131732,ZCCHC9,-0.157991966,-1.290741094,0.920764335,0.984779367,
ENSG00000131981,LGALS3,-0.157991966,-0.924009427,0.920764335,0.984779367,
ENSG00000132383,RPA1,-0.157991966,-1.289068394,0.920764335,0.984779367,
ENSG00000133424,LARGE1,-0.157991966,-1.286848192,0.920764335,0.984779367,
ENSG00000134240,HMGCS2,-0.157991966,-1.030973856,0.920764335,0.984779367,
ENSG00000135074,ADAM19,-0.157991966,-1.159477083,0.920764335,0.984779367,
ENSG00000135587,SMPD2,-0.157991966,-1.432318625,0.920764335,0.984779367,
ENSG00000135617,PRADC1,-0.157991966,-1.092111542,0.920764335,0.984779367,
ENSG00000135773,CAPN9,-0.157991966,-0.926592635,0.920764335,0.984779367,
ENSG00000136099,PCDH8,-0.157991966,-1.288178216,0.920764335,0.984779367,
ENSG00000136696,IL36B,-0.157991966,-0.918619195,0.920764335,0.984779367,
ENSG00000136982,DSCC1,-0.157991966,-0.976626347,0.920764335,0.984779367,
ENSG00000137804,NUSAP1,-0.157991966,-1.432100834,0.920764335,0.984779367,
ENSG00000138684,IL21,-0.157991966,-1.158498789,0.920764335,0.984779367,
ENSG00000138829,FBN2,-0.157991966,-1.090808596,0.920764335,0.984779367,
ENSG00000140297,GCNT3,-0.157991966,-1.356767394,0.920764335,0.984779367,
ENSG00000140403,DNAJA4,-0.157991966,-1.359239565,0.920764335,0.984779367,
ENSG00000140406,TLNRD1,-0.157991966,-0.921782245,0.920764335,0.984779367,
ENSG00000143127,ITGA10,-0.157991966,-1.153864857,0.920764335,0.984779367,
ENSG00000143258,USP21,-0.157991966,-1.15965756,0.920764335,0.984779367,
ENSG00000143476,DTL,-0.157991966,-1.432318625,0.920764335,0.984779367,
ENSG00000143514,TP53BP2,-0.157991966,0.42710323,0.920764335,0.984779367,
ENSG00000143740,SNAP47,-0.157991966,-1.360351329,0.920764335,0.984779367,
ENSG00000143768,LEFTY2,-0.157991966,-1.432560034,0.920764335,0.984779367,
ENSG00000144749,LRIG1,-0.157991966,-0.86947938,0.920764335,0.984779367,
ENSG00000145780,FEM1C,-0.157991966,-1.220026272,0.920764335,0.984779367,
ENSG00000147174,GCNA,-0.157991966,-1.287723411,0.920764335,0.984779367,
ENSG00000147202,DIAPH2,-0.157991966,-0.976417451,0.920764335,0.984779367,
ENSG00000147689,FAM83A,-0.157991966,-1.039399241,0.920764335,0.984779367,
ENSG00000148834,GSTO1,-0.157991966,-1.156571436,0.920764335,0.984779367,
ENSG00000150394,CDH8,-0.157991966,-0.871279889,0.920764335,0.984779367,
ENSG00000151079,KCNA6,-0.157991966,-0.921728589,0.920764335,0.984779367,
ENSG00000151617,EDNRA,-0.157991966,-1.51100038,0.920764335,0.984779367,
ENSG00000151693,ASAP2,-0.157991966,-1.358839787,0.920764335,0.984779367,
ENSG00000153147,SMARCA5,-0.157991966,-1.357007819,0.920764335,0.984779367,
ENSG00000153551,CMTM7,-0.157991966,-1.51100038,0.920764335,0.984779367,
ENSG00000154174,TOMM70,-0.157991966,-1.51100038,0.920764335,0.984779367,
ENSG00000154642,C21orf91,-0.157991966,-1.290627873,0.920764335,0.984779367,
ENSG00000155428,TRIM74,-0.157991966,-1.432318625,0.920764335,0.984779367,
ENSG00000155966,AFF2,-0.157991966,-1.43373604,0.920764335,0.984779367,
ENSG00000156709,AIFM1,-0.157991966,-1.51100038,0.920764335,0.984779367,
ENSG00000157368,IL34,-0.157991966,-1.431436031,0.920764335,0.984779367,
ENSG00000157514,TSC22D3,-0.157991966,-1.034518133,0.920764335,0.984779367,
ENSG00000157693,TMEM268,-0.157991966,-0.775237109,0.920764335,0.984779367,
ENSG00000158109,TPRG1L,-0.157991966,-1.093392777,0.920764335,0.984779367,
ENSG00000158714,SLAMF8,-0.157991966,-1.432560034,0.920764335,0.984779367,
ENSG00000158828,PINK1,-0.157991966,-1.43367865,0.920764335,0.984779367,
ENSG00000159166,LAD1,-0.157991966,-1.219813191,0.920764335,0.984779367,
ENSG00000160339,FCN2,-0.157991966,-1.432318625,0.920764335,0.984779367,
ENSG00000161850,KRT82,-0.157991966,-0.054561741,0.920764335,0.984779367,
ENSG00000161920,MED11,-0.157991966,-1.288019165,0.920764335,0.984779367,
ENSG00000162068,NTN3,-0.157991966,-0.770894771,0.920764335,0.984779367,
ENSG00000162341,TPCN2,-0.157991966,1.795183956,0.920764335,0.984779367,
ENSG00000162598,C1orf87,-0.157991966,-1.153931404,0.920764335,0.984779367,
ENSG00000163064,EN1,-0.157991966,-0.720082319,0.920764335,0.984779367,
ENSG00000163263,CFAP141,-0.157991966,-1.159588861,0.920764335,0.984779367,
ENSG00000163520,FBLN2,-0.157991966,-1.51100038,0.920764335,0.984779367,
ENSG00000163528,CHCHD4,-0.157991966,-1.286616705,0.920764335,0.984779367,
ENSG00000163590,PPM1L,-0.157991966,-0.772137155,0.920764335,0.984779367,
ENSG00000164008,C1orf50,-0.157991966,-0.980642321,0.920764335,0.984779367,
ENSG00000164951,PDP1,-0.157991966,-1.286196257,0.920764335,0.984779367,
ENSG00000164972,C9orf24,-0.157991966,-0.775986578,0.920764335,0.984779367,
ENSG00000165406,MARCHF8,-0.157991966,-1.220684693,0.920764335,0.984779367,
ENSG00000165879,FRAT1,-0.157991966,-0.922116826,0.920764335,0.984779367,
ENSG00000165891,E2F7,-0.157991966,-1.51100038,0.920764335,0.984779367,
ENSG00000166035,LIPC,-0.157991966,-0.719080313,0.920764335,0.984779367,
ENSG00000166049,PASD1,-0.157991966,-1.43367865,0.920764335,0.984779367,
ENSG00000166535,A2ML1,-0.157991966,-0.871865767,0.920764335,0.984779367,
ENSG00000166816,LDHD,-0.157991966,-1.51100038,0.920764335,0.984779367,
ENSG00000167074,TEF,-0.157991966,-1.287359931,0.920764335,0.984779367,
ENSG00000167114,SLC27A4,-0.157991966,-0.67812187,0.920764335,0.984779367,
ENSG00000167130,DOLPP1,-0.157991966,-1.289636154,0.920764335,0.984779367,
ENSG00000167543,TP53I13,-0.157991966,-1.220978907,0.920764335,0.984779367,
ENSG00000167705,RILP,-0.157991966,-1.220003142,0.920764335,0.984779367,
ENSG00000167740,CYB5D2,-0.157991966,-1.432318625,0.920764335,0.984779367,
ENSG00000168004,PLAAT5,-0.157991966,-1.099074143,0.920764335,0.984779367,
ENSG00000168010,ATG16L2,-0.157991966,-1.357670041,0.920764335,0.984779367,
ENSG00000168040,FADD,-0.157991966,-1.288409542,0.920764335,0.984779367,
ENSG00000168159,RNF187,-0.157991966,-1.285956962,0.920764335,0.984779367,
ENSG00000168615,ADAM9,-0.157991966,-1.222134757,0.920764335,0.984779367,
ENSG00000168772,CXXC4,-0.157991966,-0.772244967,0.920764335,0.984779367,
ENSG00000169026,SLC49A3,-0.157991966,-1.096107388,0.920764335,0.984779367,
ENSG00000170085,SIMC1,-0.157991966,-1.0379285,0.920764335,0.984779367,
ENSG00000170185,USP38,-0.157991966,-1.153209947,0.920764335,0.984779367,
ENSG00000170683,OR10A3,-0.157991966,-1.288178216,0.920764335,0.984779367,
ENSG00000170837,GPR27,-0.157991966,-1.51100038,0.920764335,0.984779367,
ENSG00000170959,DCDC1,-0.157991966,-1.432318625,0.920764335,0.984779367,
ENSG00000172365,OR5B2,-0.157991966,-0.872376088,0.920764335,0.984779367,
ENSG00000173261,PLAC8L1,-0.157991966,-1.51100038,0.920764335,0.984779367,
ENSG00000173391,OLR1,-0.157991966,-1.51100038,0.920764335,0.984779367,
ENSG00000173705,SUSD5,-0.157991966,-1.358999437,0.920764335,0.984779367,
ENSG00000173812,EIF1,-0.157991966,-0.542329133,0.920764335,0.984779367,
ENSG00000173848,NET1,-0.157991966,-1.091461196,0.920764335,0.984779367,
ENSG00000174013,FBXO45,-0.157991966,-1.51100038,0.920764335,0.984779367,
ENSG00000174748,RPL15,-0.157991966,-0.82071133,0.920764335,0.984779367,
ENSG00000176435,CLEC14A,-0.157991966,-1.223005145,0.920764335,0.984779367,
ENSG00000177182,CLVS1,-0.157991966,-0.820014863,0.920764335,0.984779367,
ENSG00000177311,ZBTB38,-0.157991966,-0.867243626,0.920764335,0.984779367,
ENSG00000178460,MCMDC2,-0.157991966,-1.51100038,0.920764335,0.984779367,
ENSG00000178882,RFLNA,-0.157991966,-1.2882349,0.920764335,0.984779367,
ENSG00000178934,LGALS7B,-0.157991966,-1.360465323,0.920764335,0.984779367,
ENSG00000178999,AURKB,-0.157991966,-1.219584336,0.920764335,0.984779367,
ENSG00000179218,CALR,-0.157991966,-1.357670041,0.920764335,0.984779367,
ENSG00000179262,RAD23A,-0.157991966,-1.358999437,0.920764335,0.984779367,
ENSG00000179673,RPRML,-0.157991966,-1.288409542,0.920764335,0.984779367,
ENSG00000180424,DEFB123,-0.157991966,-1.03368528,0.920764335,0.984779367,
ENSG00000181481,RNF135,-0.157991966,-1.289284006,0.920764335,0.984779367,
ENSG00000182197,EXT1,-0.157991966,-1.358999437,0.920764335,0.984779367,
ENSG00000182261,NLRP10,-0.157991966,-1.289181708,0.920764335,0.984779367,
ENSG00000182899,RPL35A,-0.157991966,-1.030535864,0.920764335,0.984779367,
ENSG00000183134,PTGDR2,-0.157991966,-1.43367865,0.920764335,0.984779367,
ENSG00000183246,RIMBP3C,-0.157991966,-1.51100038,0.920764335,0.984779367,
ENSG00000183386,FHL3,-0.157991966,-1.155319328,0.920764335,0.984779367,
ENSG00000183853,KIRREL1,-0.157991966,-1.284625296,0.920764335,0.984779367,
ENSG00000183963,SMTN,-0.157991966,-1.359056476,0.920764335,0.984779367,
ENSG00000184203,PPP1R2,-0.157991966,0.241234234,0.920764335,0.984779367,
ENSG00000184277,TM2D3,-0.157991966,-1.357007819,0.920764335,0.984779367,
ENSG00000184601,C14orf180,-0.157991966,-1.51100038,0.920764335,0.984779367,
ENSG00000185028,LRRC14B,-0.157991966,-1.51100038,0.920764335,0.984779367,
ENSG00000185056,C5orf47,-0.157991966,-1.35812093,0.920764335,0.984779367,
ENSG00000185306,C12orf56,-0.157991966,-1.359239565,0.920764335,0.984779367,
ENSG00000185674,LYG2,-0.157991966,0.277283141,0.920764335,0.984779367,
ENSG00000186603,HPDL,-0.157991966,-0.977157842,0.920764335,0.984779367,
ENSG00000186866,POFUT2,-0.157991966,-0.869667423,0.920764335,0.984779367,
ENSG00000186971,KRTAP13-4,-0.157991966,-1.217601575,0.920764335,0.984779367,
ENSG00000187079,TEAD1,-0.157991966,-0.635467159,0.920764335,0.984779367,
ENSG00000187105,HEATR4,-0.157991966,-0.928636012,0.920764335,0.984779367,
ENSG00000187997,C17orf99,-0.157991966,-0.922467695,0.920764335,0.984779367,
ENSG00000188372,ZP3,-0.157991966,-1.51100038,0.920764335,0.984779367,
ENSG00000196396,PTPN1,-0.157991966,-0.977782921,0.920764335,0.984779367,
ENSG00000197273,GUCA2A,-0.157991966,-0.927784054,0.920764335,0.984779367,
ENSG00000197312,DDI2,-0.157991966,-0.923118101,0.920764335,0.984779367,
ENSG00000197479,PCDHB11,-0.157991966,-1.22422852,0.920764335,0.984779367,
ENSG00000197958,RPL12,-0.157991966,-1.151006565,0.920764335,0.984779367,
ENSG00000198090,KRTAP4-6,-0.157991966,-1.358127141,0.920764335,0.984779367,
ENSG00000198133,TMEM229B,-0.157991966,-1.357429706,0.920764335,0.984779367,
ENSG00000198208,RPS6KL1,-0.157991966,-0.976464512,0.920764335,0.984779367,
ENSG00000198681,MAGEA1,-0.157991966,-1.220875399,0.920764335,0.984779367,
ENSG00000198948,MFAP3L,-0.157991966,-1.036189553,0.920764335,0.984779367,
ENSG00000203814,H2BC18,-0.157991966,-0.821860564,0.920764335,0.984779367,
ENSG00000204347,BTBD17,-0.157991966,-1.51100038,0.920764335,0.984779367,
ENSG00000204392,LSM2,-0.157991966,-1.432100834,0.920764335,0.984779367,
ENSG00000204610,TRIM15,-0.157991966,-0.981654323,0.920764335,0.984779367,
ENSG00000204618,RNF39,-0.157991966,-1.432560034,0.920764335,0.984779367,
ENSG00000205309,NT5M,-0.157991966,-1.51100038,0.920764335,0.984779367,
ENSG00000212864,RNF208,-0.157991966,-1.290684484,0.920764335,0.984779367,
ENSG00000213578,CPLX3,-0.157991966,-1.15276904,0.920764335,0.984779367,
ENSG00000213676,ATF6B,-0.157991966,-1.22179354,0.920764335,0.984779367,
ENSG00000214415,GNAT3,-0.157991966,-1.357212823,0.920764335,0.984779367,
ENSG00000214491,SEC14L6,-0.157991966,-1.431436031,0.920764335,0.984779367,
ENSG00000215372,ZNF705G,-0.157991966,-1.038208722,0.920764335,0.984779367,
ENSG00000215788,TNFRSF25,-0.157991966,-0.82124622,0.920764335,0.984779367,
ENSG00000215817,ZC3H11B,-0.157991966,-1.51100038,0.920764335,0.984779367,
ENSG00000219626,FAM228B,-0.157991966,-0.980798197,0.920764335,0.984779367,
ENSG00000224107,ETDB,-0.157991966,-1.034974478,0.920764335,0.984779367,
ENSG00000230054,TEX53,-0.157991966,-1.358177996,0.920764335,0.984779367,
ENSG00000230561,CCDC192,-0.157991966,-1.432318625,0.920764335,0.984779367,
ENSG00000254656,RTL1,-0.157991966,-1.155082409,0.920764335,0.984779367,
ENSG00000255150,EID3,-0.157991966,-0.977063489,0.920764335,0.984779367,
ENSG00000256713,PGA5,-0.157991966,-1.220922582,0.920764335,0.984779367,
ENSG00000257727,CNPY2,-0.157991966,-1.09495241,0.920764335,0.984779367,
ENSG00000260734,TLE7,-0.157991966,-1.358839787,0.920764335,0.984779367,
ENSG00000263001,GTF2I,-0.157991966,-1.51100038,0.920764335,0.984779367,
ENSG00000263528,IKBKE,-0.157991966,-1.51100038,0.920764335,0.984779367,
ENSG00000270882,H4C14,-0.157991966,-1.359056476,0.920764335,0.984779367,
ENSG00000278637,H4C1,-0.157991966,-0.98194227,0.920764335,0.984779367,
